iter	Passed	Remaining
399	54683	82024
400	54846	81928
401	54996	81811
402	55138	81681
403	55287	81563
404	55418	81416
405	55602	81348
406	55740	81213
407	55871	81068
408	56003	80923
409	56144	80793
410	56285	80662
411	56445	80557
412	56581	80420
413	56727	80294
414	56892	80197
415	57036	80071
416	57181	79943
417	57312	79798
418	57469	79689
419	57591	79531
420	57727	79392
421	57878	79274
422	58026	79152
423	58158	79007
424	58300	78876
425	58439	78742
426	58565	78589
427	58707	78459
428	58854	78335
429	59003	78214
430	59150	78089
431	59293	77960
432	59434	77827
433	59558	77673
434	59701	77543
435	59855	77427
436	60003	77303
437	60159	77190
438	60302	77060
439	60434	76917
440	60566	76772
441	60712	76646
442	60851	76510
443	60977	76359
444	61132	76244
445	61272	76110
446	61393	75952
447	61531	75815
448	61682	75694
449	61833	75574
450	61990	75460
451	62123	75318
452	62246	75162
453	62389	75032
454	62500	74863
455	62647	74737
456	62802	74620
457	62965	74513
458	63095	74367
459	63238	74236
460	63389	74114
461	63536	73988
462	63674	73851
463	63799	73699
464	63933	73558
465	64067	73415
466	64188	73259
467	64331	73129
468	64465	72987
469	64628	72878
470	64782	72759
471	64920	72622
472	65052	72479
473	65193	72345
474	65354	72234
475	65485	72089
476	65629	71958
477	65784	71839
478	65927	71708
479	66080	71586
480	66220	71452
481	66363	71319
482	66509	71191
483	66657	71065
484	66806	70939
485	66945	70802
486	67090	70671
487	67232	70538
488	67395	70427
489	67525	70281
490	67665	70145
491	67814	70019
492	67972	69902
493	68118	69773
494	68259	69638
495	68384	69487
496	68538	69365
497	68680	69232
498	68848	69124
499	68977	68977
500	69101	68826
501	69232	68680
502	69381	68553
503	69525	68421
504	69669	68290
505	69827	68171
506	69981	68048
507	70109	67901
508	70237	67753
509	70369	67610
510	70513	67477
511	70643	67332
512	70793	67205
513	70947	67082
514	71089	66948
515	71232	66815
516	71376	66682
517	71516	66546
518	71653	66407
519	71792	66269
520	71948	66148
521	72081	66005
522	72219	65867
523	72346	65719
524	72484	65581
525	72623	65443
526	72755	65300
527	72903	65170
528	73044	65035
529	73178	64893
530	73322	64761
531	73450	64614
532	73615	64500
533	73752	64360
534	73931	64258
535	74054	64107
536	74208	63982
537	74343	63841
538	74475	63698
539	74617	63563
540	74745	63416
541	74881	63276
542	75034	63150
543	75143	62987
544	75282	62850
545	75437	62726
546	75600	62608
547	75748	62478
548	75901	62352
549	76033	62209
550	76181	62079
551	76323	61943
552	76475	61816
553	76626	61688
554	76771	61555
